Station,Latitude,Longitude,Cluster,CurrentInventory,OptimalInventory,InventoryDiff,BCRF
1791,40.7989,-73.9448,3,23,27,-4,0.000679542
1792,40.8721,-73.8846,3,14,17,-3,0.0006925
1798,40.8626,-73.9201,3,13,2,11,0.000766333
1799,40.8042,-73.967,3,21,18,3,0.000645556
1801,40.8688,-73.9315,3,15,8,7,0.000332571
1802,40.7728,-73.9669,3,0,2,-2,0.00188083
1807,40.8565,-73.933,3,16,18,-2,0.000547417
1808,40.8135,-73.9452,3,12,18,-6,0.000521389
1809,40.7703,-73.8937,3,13,17,-4,0.000674375
1811,40.841,-73.8792,3,19,4,15,0.00108624
1824,40.8517,-73.9419,3,11,17,-6,0.000658917
1830,40.7643,-73.8916,3,8,17,-9,0.00140052
1831,40.7693,-73.9846,3,5,16,-11,0.000595
1837,40.7748,-73.9038,3,8,16,-8,0.000643958
1840,40.787,-73.9416,3,14,15,-1,0.000115
1841,40.8017,-73.9095,3,8,0,8,0.00153975
1842,40.8101,-73.9397,3,13,13,0,0
1845,40.8707,-73.9068,3,16,9,7,0.000295381
1846,40.8244,-73.9282,3,25,4,21,0.000789889
1849,40.8629,-73.9074,3,1,21,-20,0.000953783
1852,40.844,-73.9337,3,5,16,-11,0.000670106
1857,40.7757,-73.9564,3,12,27,-15,0.000759889
1862,40.819,-73.9448,3,3,17,-14,0.00108833
1874,40.8307,-73.9364,3,17,17,0,0
1879,40.7902,-73.9729,3,5,26,-21,0.000995317
1881,40.7886,-73.9436,3,18,25,-7,0.000292143
1882,40.7717,-73.9316,3,8,27,-19,0.000858921
1887,40.7863,-73.9455,3,18,26,-8,0.000734667
1895,40.8794,-73.8853,3,13,4,9,0.001145
1897,40.852,-73.8944,3,10,9,1,4.15e-05
1901,40.8248,-73.9024,3,2,12,-10,0.000715867
1902,40.7746,-73.9185,3,9,16,-7,0.00117881
1904,40.8429,-73.9386,3,3,24,-21,0.000864905
1907,40.8267,-73.9293,3,13,4,9,0.000643537
1908,40.7884,-73.9747,3,18,38,-20,0.0010615
1910,40.7675,-73.9209,3,2,6,-4,0.0015575
1919,40.7687,-73.925,3,7,17,-10,0.00139733
1922,40.85,-73.9384,3,9,22,-13,0.00103462
1924,40.8096,-73.9179,3,15,10,5,0.000459667
1925,40.8476,-73.9074,3,5,18,-13,0.000827782
1927,40.7942,-73.9741,3,22,21,1,0.000115
1931,40.8569,-73.9357,3,2,15,-13,0.00110995
1932,40.8211,-73.8951,3,18,4,14,0.000907048
1935,40.7591,-73.9627,3,31,32,-1,2.5e-05
1939,40.8422,-73.9351,3,7,19,-12,0.000724361
1940,40.8182,-73.8941,3,8,12,-4,0.000273583
1949,40.8228,-73.9513,3,4,16,-12,0.00106828
1951,40.853,-73.9183,3,6,9,-3,0.000106111
1952,40.8283,-73.9429,3,1,16,-15,0.00140326
1954,40.8222,-73.9147,3,18,21,-3,0.000730333
1955,40.8608,-73.9025,3,8,11,-3,0.000195667
1957,40.8057,-73.9252,3,9,15,-6,0.000662556
1958,40.8182,-73.951,3,10,19,-9,0.000336296
1960,40.7613,-73.9096,3,7,15,-8,0.000605417
1961,40.8535,-73.8818,3,7,10,-3,0.000234111
1962,40.7825,-73.9489,3,56,59,-3,0.000172778
1965,40.7668,-73.9348,3,13,24,-11,0.000533788
1966,40.8617,-73.9186,3,21,4,17,0.000494696
1976,40.8474,-73.9114,3,14,13,1,5.93333e-05
1979,40.8367,-73.9261,3,9,18,-9,0.000879389
1987,40.8289,-73.9052,3,2,10,-8,0.000403
1989,40.8832,-73.9059,3,17,17,0,0
1992,40.761,-73.9672,3,9,11,-2,0.00031
1995,40.7938,-73.9719,3,4,9,-5,0.000898333
1998,40.7646,-73.9735,3,0,12,-12,0.00174306
2001,40.7812,-73.9496,3,68,57,11,0.000614091
2003,40.8353,-73.8951,3,2,15,-13,0.000954462
2005,40.8341,-73.9483,3,17,21,-4,0.001261
2008,40.7787,-73.9146,3,6,16,-10,0.00123043
2022,40.7739,-73.9544,3,13,30,-17,0.000675588
2024,40.7684,-73.8935,3,9,16,-7,0.000659905
2040,40.8109,-73.9216,3,12,14,-2,0.000660083
2041,40.7768,-73.959,3,14,43,-29,0.000801437
2044,40.8209,-73.9392,3,15,17,-2,0.00020425
2046,40.85,-73.9059,3,2,15,-13,0.00102058
2048,40.8601,-73.8866,3,23,2,21,0.001035
2049,40.7852,-73.9767,3,10,34,-24,0.00100639
2050,40.8026,-73.9491,3,10,6,4,0.000621667
2052,40.8646,-73.9186,3,30,5,25,0.00103667
2061,40.84,-73.9429,3,0,3,-3,0.00196294
2062,40.7715,-73.9905,3,16,17,-1,0.000291667
2064,40.7979,-73.9423,3,10,17,-7,0.000579524
2065,40.7783,-73.9488,3,25,35,-10,0.00103283
2067,40.7956,-73.9191,3,17,1,16,0.000921021
2071,40.8411,-73.8923,3,6,10,-4,0.000349
2074,40.8669,-73.9019,3,0,18,-18,0.000921806
2079,40.8589,-73.9231,3,3,13,-10,0.00040675
2080,40.8064,-73.9361,3,17,6,11,0.000785894
2088,40.847,-73.8866,3,3,16,-13,0.000879577
2089,40.8017,-73.9571,3,28,27,1,2e-05
2090,40.7805,-73.9122,3,12,17,-5,0.000974
2092,40.7969,-73.9373,3,17,24,-7,0.000646976
2094,40.8665,-73.8904,3,8,15,-7,0.000831524
2096,40.8485,-73.9361,3,1,23,-22,0.000954833
2097,40.7601,-73.9071,3,10,22,-12,0.00119858
2101,40.8026,-73.9335,3,11,5,6,0.000999278
2105,40.7771,-73.979,3,2,59,-57,0.00121368
2106,40.8042,-73.9115,3,12,8,4,0.000439208
2108,40.8173,-73.923,3,22,11,11,0.000869091
